Model(SKU),Product Family/Collection,Product Category,Product Type,Product Title,Price US,Price CAN
7-400B,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet + - Finish Product,"$2,846.50 ","$2,939.05 "
7-400B-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System in Cabinet,"$6,652.45 ","$7,055.80 "
7-400B-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System in Cabinet + - Finish Product,"$6,652.45 ","$7,055.80 "
7-400BW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet with Cold Water By-pass ,"$3,567.40 ","$3,673.20 "
7-400BW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet with Cold Water By-pass  + - Finish Product,"$3,567.40 ","$3,673.20 "
7-400NW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve Replacement Cartridge,$948.05 ,"$1,042.75 "
7-400NW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve Replacement Cartridge + - Finish Product,$948.05 ,"$1,042.75 "
7-500,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve,"$1,452.15 ","$1,847.70 "
7-500,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve + - Finish Product,"$1,452.15 ","$1,847.70 "
7-500-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System,"$4,966.35 ","$5,333.60 "
7-500-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System + - Finish Product,"$4,966.35 ","$5,333.60 "
7-500A,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly,"$2,469.90 ","$2,506.90 "
7-500A,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly + - Finish Product,"$2,469.90 ","$2,506.90 "
7-500B,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet,"$3,223.00 ","$3,176.75 "
7-500B,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet + - Finish Product,"$3,223.00 ","$3,176.75 "
7-500B-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System in Cabinet ,"$6,742.00 ","$7,429.75 "
7-500B-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System in Cabinet  + - Finish Product,"$6,742.00 ","$7,429.75 "
7-500BW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet with Cold Water By-pass,"$4,123.95 ","$4,295.15 "
7-500BW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet with Cold Water By-pass + - Finish Product,"$4,123.95 ","$4,295.15 "
7-500NW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve Replacement Cartridge,$948.05 ,"$1,042.75 "
7-500NW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve Replacement Cartridge + - Finish Product,$948.05 ,"$1,042.75 "
7-700,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve,"$1,478.65 ","$1,877.25 "
7-700,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve + - Finish Product,"$1,478.65 ","$1,877.25 "
7-700-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System,"$5,204.85 ","$5,561.85 "
7-700-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System + - Finish Product,"$5,204.85 ","$5,561.85 "
7-700A,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly,"$2,497.65 ","$2,669.60 "
7-700A,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly + - Finish Product,"$2,497.65 ","$2,669.60 "
7-700B,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet,"$3,249.65 ","$3,338.30 "
7-700B,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet + - Finish Product,"$3,249.65 ","$3,338.30 "
7-700B-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System in Cabinet,"$6,916.00 ","$7,447.85 "
7-700B-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System in Cabinet + - Finish Product,"$6,916.00 ","$7,447.85 "
7-700BW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet with Cold Water By-pass ,"$4,173.85 ","$4,490.25 "
7-700BW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet with Cold Water By-pass  + - Finish Product,"$4,173.85 ","$4,490.25 "
7-700NW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve Replacement Cartridge,$948.05 ,"$1,042.75 "
7-700NW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve Replacement Cartridge + - Finish Product,$948.05 ,"$1,042.75 "
7-900,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve,"$1,689.60 ","$2,244.10 "
7-900,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve + - Finish Product,"$1,689.60 ","$2,244.10 "
7-900-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System,"$5,211.65 ","$5,578.70 "
7-900-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System + - Finish Product,"$5,211.65 ","$5,578.70 "
7-900-200-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System,"$5,323.35 ","$5,698.85 "
7-900-200-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System + - Finish Product,"$5,323.35 ","$5,698.85 "
7-900A,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly,"$2,836.55 ","$3,059.55 "
7-900A,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly + - Finish Product,"$2,836.55 ","$3,059.55 "
7-900B,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet,"$3,759.05 ","$3,743.10 "
7-900B,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet + - Finish Product,"$3,759.05 ","$3,743.10 "
7-900B-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System in Cabinet,"$7,005.50 ","$7,472.15 "
7-900B-102-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System in Cabinet + - Finish Product,"$7,005.50 ","$7,472.15 "
7-900B-200-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System in Cabinet,"$7,309.70 ","$7,795.60 "
7-900B-200-PRV,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Hi-Low Thermostatic Mixing Valve and Piping System in Cabinet + - Finish Product,"$7,309.70 ","$7,795.60 "
7-900BW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet with Cold Water By-pass,"$4,471.45 ","$4,850.75 "
7-900BW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve and Piping Assembly in Cabinet with Cold Water By-pass + - Finish Product,"$4,471.45 ","$4,850.75 "
7-900NW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve Replacement Cartridge,"$1,289.55 ","$1,418.50 "
7-900NW,Bath,Thermostatic Water Controllers,,Symmons TempControlå¨ Thermostatic Mixing Valve Replacement Cartridge + - Finish Product,"$1,289.55 ","$1,418.50 "
86-1X-BODY,,,,86 1X BODY,$141.80 ,$126.65 
86-2X-BODY,,,,86 2X BODY,$146.40 ,$130.45 
9600-P,Bath,Tub Shower Valves|Shower and Tub Shower,Transitional,Symmons Originså¨ Shower Valve and Trim,$99.05 ,$116.95 
9600-P,Bath,Tub Shower Valves|Shower and Tub Shower,Transitional,Symmons Originså¨ Shower Valve and Trim + - Finish Product,$99.05 ,$116.95 
9600-PLR,Bath,Tub Shower Valves|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower Valve and Trim,$117.10 ,$136.75 
9600-PLR,Bath,Tub Shower Valves|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower Valve and Trim + - Finish Product,$117.10 ,$136.75 
9600-PLR-STN,Bath,Tub Shower Valves|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower Valve and Trim + - Finish Product,$132.65 ,$153.90 
9601-P,Bath,Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Shower System,$113.00 ,$132.30 
9601-P,Bath,Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Shower System + - Finish Product,$113.00 ,$132.30 
9601-PLR,Bath,Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Shower System,$131.05 ,$152.10 
9601-PLR,Bath,Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Shower System + - Finish Product,$131.05 ,$152.10 
9601-PLR-STN,Bath,Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Shower System + - Finish Product,$152.20 ,$175.40 
9602-P,Bath,Tub Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower System,$118.30 ,$138.10 
9602-P,Bath,Tub Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower System + - Finish Product,$118.30 ,$138.10 
9602-PLR,Bath,Tub Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower System,$134.30 ,$155.65 
9602-PLR,Bath,Tub Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower System + - Finish Product,$134.30 ,$155.65 
9602-PLR-STN,Bath,Tub Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower System + - Finish Product,$156.75 ,$180.40 
9603-PLR,Bath,Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Hand Shower System,$341.95 ,$384.10 
9603-PLR,Bath,Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Hand Shower System + - Finish Product,$341.95 ,$384.10 
9603-PLR-STN,Bath,Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Hand Shower System + - Finish Product,$447.45 ,$500.15 
9604-PLR,Bath,Tub Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Hand Shower System,$362.70 ,$406.95 
9604-PLR,Bath,Tub Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Hand Shower System + - Finish Product,$362.70 ,$406.95 
9604-PLR-STN,Bath,Tub Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Hand Shower System + - Finish Product,$476.45 ,$532.05 
9605-PLR,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Shower/Hand Shower System,$558.15 ,$621.95 
9605-PLR,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Shower/Hand Shower System + - Finish Product,$558.15 ,$621.95 
9605-PLR-STN,Bath,Shower Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Shower/Hand Shower System + - Finish Product,$700.65 ,$778.70 
9606-PLR,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower/Hand Shower System,$601.20 ,$669.30 
9606-PLR,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower/Hand Shower System + - Finish Product,$601.20 ,$669.30 
9606-PLR-STN,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,Transitional,Symmons Originså¨ Tub/Shower/Hand Shower System + - Finish Product,$748.55 ,$831.40 
96-2DIV-PLR,Bath,Diverter Valves|Shower and Tub Shower,Transitional,Symmons Originså¨ Dual Outlet Diverter,$213.60 ,$237.95 
96-2DIV-PLR,Bath,Diverter Valves|Shower and Tub Shower,Transitional,Symmons Originså¨ Dual Outlet Diverter + - Finish Product,$213.60 ,$237.95 
96-2DIV-PLR-STN,Bath,Diverter Valves|Shower and Tub Shower,Transitional,Symmons Originså¨ Dual Outlet Diverter + - Finish Product,$251.05 ,$278.70 
96-3DIV-PLR,Bath,Diverter Valves|Shower and Tub Shower,Transitional,Symmons Originså¨ Triple Outlet Diverter,$243.60 ,$271.90 
96-3DIV-PLR,Bath,Diverter Valves|Shower and Tub Shower,Transitional,Symmons Originså¨ Triple Outlet Diverter + - Finish Product,$243.60 ,$271.90 
96-3DIV-PLR-STN,Bath,Diverter Valves|Shower and Tub Shower,Transitional,Symmons Originså¨ Triple Outlet Diverter + - Finish Product,$281.05 ,$312.10 
ADACHS,Bath,Hand Showers,,Symmons Hand Shower,$61.85 ,$68.05 
ADACHS,Bath,Hand Showers,,Symmons Hand Shower + - Finish Product,$61.85 ,$68.05 
ADACHS-STN,Bath,Hand Showers,,Symmons Hand Shower + - Finish Product,$86.60 ,$95.30 
ADACHS-WHT,Bath,Hand Showers,,Symmons Hand Shower + - Finish Product,$45.45 ,$49.50 
C-86-2-X,Bath,Tub Shower Valves|Shower and Tub Shower,,Symmons Temptrolå¨ Commercial Tub/Shower Valve and Trim,$270.60 ,$256.85 
C-86-2-X,Bath,Tub Shower Valves|Shower and Tub Shower,,Symmons Temptrolå¨ Commercial Tub/Shower Valve and Trim + - Finish Product,$270.60 ,$256.85 
C-96-1-150-X,Bath,Shower Systems|Shower and Tub Shower,,Symmons Temptrolå¨ Commercial Shower System,$428.15 ,$450.00 
C-96-1-150-X,Bath,Shower Systems|Shower and Tub Shower,,Symmons Temptrolå¨ Commercial Shower System + - Finish Product,$428.15 ,$450.00 
C-96-1-151-X,Bath,Shower Systems|Shower and Tub Shower,,Symmons Temptrolå¨ Commercial Shower System,$573.95 ,$630.70 
C-96-1-151-X,Bath,Shower Systems|Shower and Tub Shower,,Symmons Temptrolå¨ Commercial Shower System + - Finish Product,$573.95 ,$630.70 
C-96-1-295-X,Bath,Shower Systems|Shower and Tub Shower,Traditional,Symmons Temptrolå¨ Commercial Shower System,$468.10 ,$439.15 
C-96-1-295-X,Bath,Shower Systems|Shower and Tub Shower,Traditional,Symmons Temptrolå¨ Commercial Shower System + - Finish Product,$468.10 ,$439.15 
C-96-1-X,Bath,Shower Systems|Shower and Tub Shower,,Symmons Temptrolå¨ Commercial Shower System,$298.20 ,$332.50 
C-96-1-X,Bath,Shower Systems|Shower and Tub Shower,,Symmons Temptrolå¨ Commercial Shower System + - Finish Product,$298.20 ,$332.50 
C-96-2-X,Bath,Tub Shower Systems|Shower and Tub Shower,,Symmons Temptrolå¨ Commercial Tub/Shower System,$340.00 ,$357.60 
C-96-2-X,Bath,Tub Shower Systems|Shower and Tub Shower,,Symmons Temptrolå¨ Commercial Tub/Shower System + - Finish Product,$340.00 ,$357.60 
C-96-300-B30-V-X,Bath,Hand Shower Systems|Shower and Tub Shower,,Symmons Temptrolå¨ Commercial Hand Shower System,$636.40 ,$604.50 
C-96-300-B30-V-X,Bath,Hand Shower Systems|Shower and Tub Shower,,Symmons Temptrolå¨ Commercial Hand Shower System + - Finish Product,$636.40 ,$604.50 
C-96-400-B30-V-X,Bath,Tub Hand Shower Systems|Shower and Tub Shower,,Symmons Temptrolå¨ Commercial Tub/Hand Shower System,$648.10 ,$615.60 
C-96-400-B30-V-X,Bath,Tub Hand Shower Systems|Shower and Tub Shower,,Symmons Temptrolå¨ Commercial Tub/Hand Shower System + - Finish Product,$648.10 ,$615.60 
C-96-500-B30-V-X,Bath,Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Temptrolå¨ Commercial Shower/Hand Shower System,$964.05 ,$985.15 
C-96-500-B30-V-X,Bath,Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Temptrolå¨ Commercial Shower/Hand Shower System + - Finish Product,$964.05 ,$985.15 
C-96-600-B30-V-X,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Temptrolå¨ Commercial Tub/Shower/Hand Shower System,"$1,007.40 ","$1,026.20 "
C-96-600-B30-V-X,Bath,Tub Shower Hand Shower Systems|Shower and Tub Shower,,Symmons Temptrolå¨ Commercial Tub/Shower/Hand Shower System + - Finish Product,"$1,007.40 ","$1,026.20 "
CC,Bath,Miscellaneous Accessories,Traditional,Symmons Conversion Cover Plate,$43.15 ,$54.30 
CC,Bath,Miscellaneous Accessories,Traditional,Symmons Conversion Cover Plate + - Finish Product,$43.15 ,$54.30 
CC-STN,Bath,Miscellaneous Accessories,Traditional,Symmons Conversion Cover Plate + - Finish Product,$138.80 ,$186.85 
EF-100,Bath,Hand Showers,Transitional,Symmons Hand Shower,$61.50 ,$74.90 
EF-100,Bath,Hand Showers,Transitional,Symmons Hand Shower + - Finish Product,$61.50 ,$74.90 
EF-100-STN,Bath,Hand Showers,Transitional,Symmons Hand Shower + - Finish Product,$129.40 ,$136.80 
EF-101,Bath,Hand Showers,Transitional,Symmons Hand Shower,$56.55 ,$65.55 
EF-101,Bath,Hand Showers,Transitional,Symmons Hand Shower + - Finish Product,$56.55 ,$65.55 
EF-101-STN,Bath,Hand Showers,Transitional,Symmons Hand Shower + - Finish Product,$79.20 ,$91.90 
EF-119,Bath,Hand Showers,Transitional,Symmons Hand Shower,$150.55 ,$159.20 
EF-119,Bath,Hand Showers,Transitional,Symmons Hand Shower + - Finish Product,$150.55 ,$159.20 
EF-119-STN,Bath,Hand Showers,Transitional,Symmons Hand Shower + - Finish Product,$210.55 ,$222.70 
FS,Bath,Hand Showers,Traditional,Symmons Hand Shower,$254.60 ,$239.70 
FS,Bath,Hand Showers,Traditional,Symmons Hand Shower + - Finish Product,$254.60 ,$239.70 
FSB,Bath,Hand Showers,Transitional,Symmons Hand Shower,$362.65 ,$341.30 
FSB,Bath,Hand Showers,Transitional,Symmons Hand Shower + - Finish Product,$362.65 ,$341.30 
FSB-STN,Bath,Hand Showers,Transitional,Symmons Hand Shower + - Finish Product,$580.30 ,$606.00 
FS-STN,Bath,Hand Showers,Traditional,Symmons Hand Shower + - Finish Product,$409.70 ,$427.90 
G,,,Transitional,Symmons Miscellaneous Accessories,$345.80 ,$424.65 
G,,,Transitional,Symmons Miscellaneous Accessories + - Finish Product,$345.80 ,$424.65 
H301-V,Bath,Hand Showers,,Symmons Hand Shower Unit,$220.50 ,$230.15 
H301-V,Bath,Hand Showers,,Symmons Hand Shower Unit + - Finish Product,$220.50 ,$230.15 
H301-V-STN,Bath,Hand Showers,,Symmons Hand Shower Unit + - Finish Product,$374.75 ,$391.25 
H303-V,Bath,Hand Showers,,Symmons Hand Shower,$210.25 ,$250.95 
H303-V,Bath,Hand Showers,,Symmons Hand Shower + - Finish Product,$210.25 ,$250.95 
H303-V-STN,Bath,Hand Showers,,Symmons Hand Shower + - Finish Product,$353.40 ,$421.90 
H305-V,Bath,Hand Showers,,Symmons Hand Shower,$246.55 ,$268.60 
H305-V,Bath,Hand Showers,,Symmons Hand Shower + - Finish Product,$246.55 ,$268.60 
H305-V-STN,Bath,Hand Showers,,Symmons Hand Shower + - Finish Product,$419.20 ,$456.70 
H321-V,Bath,Hand Showers,,Symmons Hand Shower Unit,$265.55 ,$277.20 
H321-V,Bath,Hand Showers,,Symmons Hand Shower Unit + - Finish Product,$265.55 ,$277.20 
H321-V-STN,Bath,Hand Showers,,Symmons Hand Shower Unit + - Finish Product,$451.30 ,$471.30 
H323-V,Bath,Hand Showers,,Symmons Hand Shower,$270.60 ,$294.80 
H323-V,Bath,Hand Showers,,Symmons Hand Shower + - Finish Product,$270.60 ,$294.80 
H323-V-STN,Bath,Hand Showers,,Symmons Hand Shower + - Finish Product,$460.00 ,$501.20 
H325-V,Bath,Hand Showers,,Symmons Hand Shower,$289.50 ,$315.30 
H325-V,Bath,Hand Showers,,Symmons Hand Shower + - Finish Product,$289.50 ,$315.30 
H325-V-STN,Bath,Hand Showers,,Symmons Hand Shower + - Finish Product,$492.05 ,$599.60 
H401-V,Bath,Hand Showers,,Symmons Hand Shower,$267.40 ,$251.70 
H401-V,Bath,Hand Showers,,Symmons Hand Shower + - Finish Product,$267.40 ,$251.70 
H401-V-STN,Bath,Hand Showers,,Symmons Hand Shower + - Finish Product,$374.45 ,$352.35 
H403-V,Bath,Hand Showers,,Symmons Hand Shower,$279.65 ,$304.65 
H403-V,Bath,Hand Showers,,Symmons Hand Shower + - Finish Product,$279.65 ,$304.65 
H403-V-STN,Bath,Hand Showers,,Symmons Hand Shower + - Finish Product,$391.45 ,$426.50 
H421-V,Bath,Hand Showers,Transitional,Symmons Hand Shower,$278.70 ,$262.25 
H421-V,Bath,Hand Showers,Transitional,Symmons Hand Shower + - Finish Product,$278.70 ,$262.25 
